Code,Name,LegalName,Addreess,Telephone
39970354,"ТОВ ""ТРК ""КОРИСНЕ ТБ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""КОРИСНЕ ТБ""","02232, м.Київ, Деснянський район, ВУЛИЦЯ ЗАКРЕВСЬКОГО, будинок 22",+380445453769
31658444,"ТЗОВ""ТРК ""МАН""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""МАН""","01135, м.Київ, Шевченківський район, ВУЛИЦЯ ПАВЛІВСЬКА, будинок 29, кімната 29",+380442073990
23158347,"ТОВ ""ТРК ""АЛМА""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""АЛМА""","02660, м.Київ, Деснянський район, ВУЛИЦЯ  ЗАКРЕВСЬКОГО, будинок 22",+38080444027373
30462482,"ТОВ ""TБ СТИМУЛ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ТЕЛЕРАДІОКОМПАНІЯ ""TБ СТИМУЛ""","04080, м.Київ, Подільський район, ВУЛИЦЯ КИРИЛІВСЬКА, будинок 23",+380444900101
34623084,"ТОВ ""ТЕЛЕРАДІОКОМПАНІЯ ""ІФ МЕДІА-ГРУП""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""ІФ МЕДІА-ГРУП""","01001, м.Київ, Шевченківський район, ВУЛИЦЯ КОСТЬОЛЬНА, будинок 17",+380985581111
36045376,"ТОВ ""КОНТАКТ-ІНФОРМ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КОНТАКТ-ІНФОРМ""","01033, м.Київ, Голосіївський район, ВУЛИЦЯ ВОЛОДИМИРСЬКА, будинок 61/11, квартира 50",
23384871,"ТОВ ТРК ""КИЕВСКИЕ ВЕДОМОСТИ""-ТЕЛЕРАДІОЕФІР""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ТЕЛЕРАДІОКОМПАНІЯ ""КИЕВСКИЕ ВЕДОМОСТИ""-ТЕЛЕРАДІОЕФІР""","01133, м.Київ, Печерський район, ВУЛИЦЯ Л.ПЕРВОМАЙСЬКОГО, будинок 6",+3804108684
35760600,"ТОВ ""ДІДЖИТАЛФЛАЙ ЮКРЕЙН""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДІДЖИТАЛФЛАЙ ЮКРЕЙН""","01011, м.Київ, Печерський район, ВУЛИЦЯ ПАНАСА МИРНОГО, будинок 16/13",+380660912113
32092696,"КП ТРК ""МАРТ""","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ТЕЛЕРАДІОКОМПАНІЯ ""МАРТ""","54001, Миколаївська обл., місто Миколаїв, Центральний район, ВУЛИЦЯ АДМІРАЛЬСЬКА, будинок 31",
38011794,"ТОВ ""ФОБОСС-ТЕЛЕКОМ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФОБОСС-ТЕЛЕКОМ""","55200, Миколаївська обл., місто Первомайськ, ВУЛИЦЯ ДОСТОЄВСЬКОГО, будинок 14,  КАБІНЕТ 75",+380675126611
39833609,"ТОВ ""ТРК ""ВСЕСВІТ ПЛЮС""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""ВСЕСВІТ ПЛЮС""","55213, Миколаївська обл., місто Первомайськ, ВУЛИЦЯ ГРУШЕВСЬКОГО, будинок 41, квартира 43",+380503181199
41953673,"ТОВ ""ГСТ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГАРАНТ СЕРВИС ТЕЛЕКОМ""","54058, Миколаївська обл., місто Миколаїв, Заводський район, ВУЛИЦЯ ЛАЗУРНА, будинок 5, корпус 15, квартира 114",
19302063,,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МИКОЛАЇВСЬКЕ КАБЕЛЬНЕ ТЕЛЕБАЧЕННЯ""","54001, Миколаївська обл., місто Миколаїв, Центральний район, ВУЛИЦЯ ДЕКАБРИСТІВ, будинок 4",+380353102
20919930,,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ТЕЛЕРАДІОКОМПАНІЯ ""ТРК САТУРН""","54017, Миколаївська обл., місто Миколаїв, Центральний район, ПРОСПЕКТ ЛЕНІНА, будинок 73",+380476642
39833593,"ТОВ ""ТРК ""ТВІЙ ВСЕСВІТ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""ТВІЙ ВСЕСВІТ""","55213, Миколаївська обл., місто Первомайськ, ВУЛИЦЯ ГРУШЕВСЬКОГО, будинок 41, квартира 43",+380503181199
40953838,"ТОВ ""НОРМА-К""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""НОРМА-К""","54052, Миколаївська обл., місто Миколаїв, Корабельний район, ПРОСПЕКТ БОГОЯВЛЕНСЬКИЙ, будинок 321/1",+380512637954
38011841,"ТОВ ""ІНТЕЛЕСІ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ІНТЕЛЕСІ""","55200, Миколаївська обл., місто Первомайськ, ПЛОЩА ТАРАСА ГРИГОРОВИЧА ШЕВЧЕНКА, будинок 2, офіс 204",+380674573372
20914191,,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КОЛЕДЖ ПРЕСИ ТА ТЕЛЕБАЧЕННЯ""","54002, Миколаївська обл., місто Миколаїв, Заводський район, ВУЛИЦЯ ДАЛЯ, будинок 11-А",+380217157
33439021,"ПП "" НАШЕ ТВ ""","ПРИВАТНЕ ПІДПРИЄМСТВО "" НАШЕ ТВ ""","57001, Миколаївська обл., Веселинівський район, селище міського типу Веселинове, ВУЛИЦЯ МОЛОДІЖНА, будинок 6",+38022110
13852472,"ТОВ ""МСП ""ТЕЛЕКОМПАНІЯ ""НОРМА-ЦЕНТР""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МАЛЕ СПІЛЬНЕ ПІДПРИЄМСТВО ""НЕЗАЛЕЖНА ТЕЛЕКОМПАНІЯ ""НОРМА-ЦЕНТР""","54052, Миколаївська обл., місто Миколаїв, Корабельний район, ПРОСПЕКТ ЖОВТНЕВИЙ, будинок 321/1",+380637954
24784816,"ТОВ ""ТРК ""ОРІОН""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""ОРІОН""","56500, Миколаївська обл., місто Вознесенськ, ВУЛИЦЯ 60 РОКІВ ЖОВТНЯ, будинок 18, квартира 16",+38053032
32795468,"ТОВ ""ЕКРАН""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЕКРАН""","56301, Миколаївська обл., Врадіївський район, селище міського типу Врадіївка, ВУЛИЦЯ  ГЕРОЇВ ВРАДІЇВЩИНИ, будинок 89",+380513591503
20904790,"КТ ПЦТМ ""ТЕЛЕКОМ-1""","КОМАНДИТНЕ ТОВАРИСТВО ""ПЕРВОМАЙСЬКИЙ ЦЕНТР ТЕЛЕВІЗІЙНОГО МОВЛЕННЯ ""ТЕЛЕКОМ-1""","55200, Миколаївська обл., місто Первомайськ, ВУЛИЦЯ  ПІДГОРОДНЯНСЬКЕ  ШОСЕ, будинок 13,  БУДІВЛЯ 2",
33969097,"ТОВ ""ТРК ""МІР""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""МУЗИЧНО - ІНФОРМАЦІЙНЕ РАДІО""","54046, Миколаївська обл., місто Миколаїв, Центральний район, ВУЛИЦЯ ЦІЛИННА, будинок 17",
20874043,"ТОВ ТРК ""НІС-ТВ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ТЕЛЕРАДІОКОМПАНІЯ ""НІС-ТВ""","54001, Миколаївська обл., місто Миколаїв, Центральний район, ВУЛИЦЯ АДМІРАЛЬСЬКА, будинок 31-Б, корпус 8",
30283289,,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ТЕЛЕРАДІОКОМПАНІЯ ""РАДІОПРІМ""","54017, Миколаївська обл., місто Миколаїв, Центральний район, ВУЛИЦЯ ФАЛЄЄВСЬКА, будинок 24/4",+380512471010
20907141,"ТОВ ""ТРК ""ІМІДЖ ТV""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""ІМІДЖ ТV""","56500, Миколаївська обл., місто Вознесенськ, ВУЛИЦЯ ТИМІРЯЗЄВА, будинок 175",+380513443198
23631097,"ДПТС ""КВАНТ"" ПРАТ ""АТОМСЕРВІС""","ДОЧІРНЄ ПІДПРИЄМСТВО ТЕЛЕВІЗІЙНИХ СИСТЕМ ""КВАНТ"" ПРИВАТНОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""АТОМСЕРВІС""","55002, Миколаївська обл., місто Южноукраїнськ, ПРОСПЕКТ НЕЗАЛЕЖНОСТІ, будинок 25-А",
40745673,"ТОВ ""НОВАЯ СВЯЗЬ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""НОВАЯ СВЯЗЬ""","57210, Миколаївська обл., Вітовський район, селище міського типу Воскресенське, ВУЛИЦЯ ПОПЕРЕЧНА, будинок 2",+380512717188
22426550,"ПП ""ДИКИЙ САД""","ПРИВАТНЕ ПІДПРИЄМСТВО ""ДИКИЙ САД""","54029, Миколаївська обл., місто Миколаїв, Заводський район, ПРОСПЕКТ ЛЕНІНА, будинок 52, квартира 4",
39658148,"ТОВ ""РАДІО ТТВ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РАДІО ТТВ""","25006, Кіровоградська обл., місто Кіровоград, Ленінський район, ВУЛИЦЯ МЕДВЕДЄВА, будинок 1А",+380667466193
32100066,"ТОВ ""ТЕЛЕРАДІОКОМПАНІЯ МАЯК""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ МАЯК""","28002, Кіровоградська обл., місто Олександрія, ПРОВУЛОК ІВАНА БОГУНА, будинок 98",+380523572252
36607510,"ПП ""МЕРЕЖА ПЛЮС""","ПРИВАТНЕ ПІДПРИЄМСТВО ""МЕРЕЖА ПЛЮС""","28500, Кіровоградська обл., Долинський район, місто Долинська, ВУЛИЦЯ НОВА, будинок 86",
31492997,"ПП СТУДІЯ ""П'ЯТИЙ ЕЛЕМЕНТ""","ПРИВАТНЕ ПІДПРИЄМСТВО СТУДІЯ ""П'ЯТИЙ ЕЛЕМЕНТ""","26223, Кіровоградська обл., Маловисківський район, селище міського типу Смоліне, ВУЛИЦЯ КОЗАКОВА, будинок 39, кімната 207",
36978413,"ТОВ ""ШТОРМ-ТВ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ШТОРМ-ТВ""","25028, Кіровоградська обл., місто Кропивницький, Фортечний район, ВУЛИЦЯ ГЕРОЇВ УКРАЇНИ, будинок 8",
23900203,"ТК ""РАДІУС""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ТЕЛЕКОМПАНІЯ ""РАДІУС""","26334, Кіровоградська обл., Гайворонський район, селище міського типу Завалля, ВУЛИЦЯ КОМСОМОЛЬСЬКА, будинок 38, квартира 23",+38080525475122
30416855,"ТОВ ТРК ""КТМ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ТЕЛЕРАДІОКОМПАНІЯ ""КАБЕЛЬНІ ТЕЛЕВІЗІЙНІ МЕРЕЖІ""","28000, Кіровоградська обл., місто Олександрія, ВУЛИЦЯ ПЕРШОТРАВНЕВА, будинок 57-А",+380523572375
26321017,РЕДАКЦІЯ РАДІОМОВЛЕННЯ,РЕДАКЦІЯ СВІТЛОВОДСЬКОГО МІСЬКОГО РАДІОМОВЛЕННЯ СВІТЛОВОДСЬКОЇ МІСЬКОЇ РАДИ,"27501, Кіровоградська обл., місто Світловодськ, ВУЛИЦЯ ЛЕНІНА, будинок 4",
22219302,"ПМП ""ТЕЛЕРАДІОКОМПАНІЯ ""КОМПАНЬОН""","ПРИВАТНЕ ПІДПРИЄМСТВО ""ТЕЛЕРАДІОКОМПАНІЯ ""КОМПАНЬОН""","27500, Кіровоградська обл., місто Світловодськ, ВУЛИЦЯ ПРИМОРСЬКА, будинок 46, квартира 1",
23096066,"""РАДІОМОВЛЕННЯ""","КОМУНАЛЬНА УСТАНОВА ""РЕДАКЦІЯ ОЛЕКСАНДРІЙСЬКОГО МІСЬКОГО РАДІОМОВЛЕННЯ""","28000, Кіровоградська обл., місто Олександрія, ПРОСПЕКТ СОБОРНИЙ, будинок 59",
41956339,"ТОВ ""ЦЕНТРАЛЬНОУКРАЇНСЬКЕ БЮРО НОВИН""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЦЕНТРАЛЬНОУКРАЇНСЬКЕ БЮРО НОВИН""","25006, Кіровоградська обл., місто Кропивницький, Подільський район, ВУЛИЦЯ В'ЯЧЕСЛАВА ЧОРНОВОЛА, будинок 46",+380522224762
13745760,"ТОВ ТРК ""TTV""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ TTV""","25006, Кіровоградська обл., місто Кіровоград, Ленінський район, ВУЛИЦЯ МЕДВЕДЄВА, будинок 1-А",+380322411
23224848,"ПРАТ ТРК ""ВЕСЕЛКА""","ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ТЕЛЕРАДІОКОМПАНІЯ ""ВЕСЕЛКА""","27500, Кіровоградська обл., місто Світловодськ, ВУЛИЦЯ М.ГРУШЕВСЬКОГО, будинок 18",
34218847,"ТОВ ""ТРК ""КТМ ПЛЮС""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""КАБЕЛЬНІ ТЕЛЕВІЗІЙНІ МЕРЕЖІ ПЛЮС""","28000, Кіровоградська обл., місто Олександрія, ВУЛИЦЯ ПЕРШОТРАВНЕВА, будинок 57-А",+380523572375
38037299,"ТОВ ""КОМПАНІЯ СЕРВІС РПП""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КОМПАНІЯ СЕРВІС РПП""","25015, Кіровоградська обл., місто Кропивницький, Подільський район, ПРОВУЛОК НЕСТЕРОВА, будинок 16",+380662053260
30386716,"ПП""ТЕЛЕРАДІОКОМПАНІЯ ""СТЕК""","ПРИВАТНЕ ПІДПРИЄМСТВО ""ТЕЛЕРАДІОКОМПАНІЯ ""СТЕК""","25006, Кіровоградська обл., місто Кіровоград, Ленінський район, ВУЛИЦЯ ПРЕОБРАЖЕНСЬКА , будинок 3А, кімната 31",
34753592,РЕДАКЦІЯ РАЙОННОГО РАДІОМОВЛЕННЯ,КОМУНАЛЬНЕ ПІДПРИЄМСТВО РЕДАКЦІЯ ДОЛИНСЬКОГО РАЙОННОГО РАДІОМОВЛЕННЯ,"28500, Кіровоградська обл., Долинський район, місто Долинська, ВУЛ. ШЕВЧЕНКА, будинок 59",
33467656,"ПП "" ОРБІТА СЕРВІС ""","ПРИВАТНЕ ПІДПРИЄМСТВО "" ОРБІТА СЕРВІС ""","28300, Кіровоградська обл., Петрівський район, селище міського типу Петрове, ВУЛИЦЯ ЛІТВІНОВА, будинок 10, квартира 1А",
23220744,"ТОВ ""ТЕЛЕКОМПАНІЯ ВІАКОР""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕКОМПАНІЯ ВІАКОР""","25006, Кіровоградська обл., місто Кропивницький, Кіровський район, ВУЛИЦЯ ВОКЗАЛЬНА, будинок 16, корпус 1",+380226674
40450101,"РАДІО ""ГОЛОС ПЕТРІВЩИНИ""","КОМУНАЛЬНИЙ ЗАКЛАД "" РЕДАКЦІЯ ПЕТРІВСЬКОГО РАЙОННОГО РАДІО ""ГОЛОС ПЕТРІВЩИНИ""","28300, Кіровоградська обл., Петрівський район, селище міського типу Петрове, ВУЛИЦЯ ЦЕНТРАЛЬНА, будинок 1",
23128352,"ТОВ ""СПУТНІК ТV""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СПУТНІК ТV""","86147, Донецька обл., місто Макіївка, Центрально-Міський район, КВАРТАЛ ГВАРДІЙСЬКИЙ, будинок 14, квартира 118",
37298045,"ТОВ ""ТЕЛЕРАДІОКОМПАНІЯ ""НОВИЙ ДЕНЬ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""НОВИЙ ДЕНЬ""","25006, Кіровоградська обл., місто Кіровоград, Ленінський район, ВУЛИЦЯ В'ЯЧЕСЛАВА ЧОРНОВОЛА, будинок 36Б",+380503729804
34705842,"ТОВ ""ТРК ""МІСЬКЕ БУДІВНИЦТВО МЕДІА""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""МІСЬКЕ БУДІВНИЦТВО МЕДІА""","83004, Донецька обл., місто Донецьк, Київський район, ВУЛИЦЯ ТРЕНЬОВА, будинок 3-В, квартира 100",+380623852191
24327728,"""РАДІОКОМПАНІЯ""","""РАДІОКОМПАНІЯ"" ЄНАКІЄВСЬКОЇ МІСЬКОЇ РАДИ","86430, Донецька обл., місто Єнакієве, ВУЛИЦЯ ТІУНОВА, будинок 109",
36103233,"ТОВ""ТЕЛЕФАНТ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕФАНТ""","85700, Донецька обл., Волноваський район, місто Волноваха, ВУЛИЦЯ МЕНДЕЛЄЄВА, будинок 17, квартира 53",+380623328111
24158906,"ПП ""ДЕЛЬТА""","ПРИВАТНЕ ПІДПРИЄМСТВО ""ДЕЛЬТА""","85612, Донецька обл., Мар'їнський район, місто Курахове, ПРОСПЕКТ ПРОКОФ'ЄВА, будинок 17",
38706834,"ТОВ ""ІМПУЛЬС ТЕЛЕКОМ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ІМПУЛЬС ТЕЛЕКОМ""","83111, Донецька обл., місто Донецьк, Петровський район, ВУЛИЦЯ СТЕПАНА ШИПАЧОВА, будинок 4, квартира 86",+380667453608
30502844,"ТОВ ""ТРК ТЕРМІНАЛ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТРК ТЕРМІНАЛ""","86500, Донецька обл., місто Сніжне, ВУЛИЦЯ РУДНЄВА, будинок 1, офіс 4",+38053423
